file_path,model,finish_reason,completion_tokens,prompt_tokens,total_tokens
./jsoup-jsoup/2266b/MANTIS-tests-01/jsoup-jsoup/Document/scenario_output/charset/scenario_2.json,o4-mini,stop,951,9076,10027
./jsoup-jsoup/2266b/MANTIS-tests-01/jsoup-jsoup/Document/scenario_output/charset/charset_1.json,,,0,0,0
./jsoup-jsoup/2266b/MANTIS-tests-01/jsoup-jsoup/Document/scenario_output/charset/charset_2.json,,,0,0,0
./jsoup-jsoup/2266b/MANTIS-tests-01/jsoup-jsoup/Document/scenario_output/charset/charset_0.json,,,0,0,0
./jsoup-jsoup/2266b/MANTIS-tests-01/jsoup-jsoup/Document/scenario_output/charset/scenario_0.json,o4-mini,stop,2642,8164,10806
./jsoup-jsoup/2266b/MANTIS-tests-01/jsoup-jsoup/Document/scenario_output/charset/scenario_1.json,o4-mini,stop,1681,8454,10135
./jsoup-jsoup/2266b/MANTIS-tests-01/jsoup-jsoup/Document/test_output/charset/test_1.json,o4-mini,stop,804,6883,7687
./jsoup-jsoup/2266b/MANTIS-tests-01/jsoup-jsoup/Document/test_output/charset/test_0.json,o4-mini,stop,2026,7978,10004
./jsoup-jsoup/2266b/MANTIS-tests-01/jsoup-jsoup/Document/test_output/charset/test_2.json,o4-mini,stop,751,6591,7342
./jsoup-jsoup/2266b/MANTIS-tests-09/jsoup-jsoup/Document/scenario_output/charset/scenario_2.json,o4-mini,stop,2033,9285,11318
./jsoup-jsoup/2266b/MANTIS-tests-09/jsoup-jsoup/Document/scenario_output/charset/charset_1.json,,,0,0,0
./jsoup-jsoup/2266b/MANTIS-tests-09/jsoup-jsoup/Document/scenario_output/charset/charset_2.json,,,0,0,0
./jsoup-jsoup/2266b/MANTIS-tests-09/jsoup-jsoup/Document/scenario_output/charset/scenario_0.json,o4-mini,stop,2157,8164,10321
./jsoup-jsoup/2266b/MANTIS-tests-09/jsoup-jsoup/Document/scenario_output/charset/scenario_1.json,o4-mini,stop,1414,8415,9829
./jsoup-jsoup/2266b/MANTIS-tests-09/jsoup-jsoup/Document/test_output/charset/guide_0.json,gpt-4o-mini,stop,269,3408,3677
./jsoup-jsoup/2266b/MANTIS-tests-09/jsoup-jsoup/Document/test_output/charset/test_1.json,o4-mini,stop,1389,7003,8392
./jsoup-jsoup/2266b/MANTIS-tests-09/jsoup-jsoup/Document/test_output/charset/test_0.json,o4-mini,stop,1584,8045,9629
./jsoup-jsoup/2266b/MANTIS-tests-09/jsoup-jsoup/Document/test_output/charset/guide_1.json,gpt-4o-mini,stop,207,2848,3055
./jsoup-jsoup/2266b/MANTIS-tests-09/jsoup-jsoup/Document/test_output/charset/fix_2_1.json,gpt-4o-mini,stop,925,2021,2946
./jsoup-jsoup/2266b/MANTIS-tests-09/jsoup-jsoup/Document/test_output/charset/test_2.json,o4-mini,stop,1363,7241,8604
./jsoup-jsoup/2266b/MANTIS-tests-09/jsoup-jsoup/Document/test_output/charset/fix_2_2.json,gpt-4o-mini,stop,933,1833,2766
./jsoup-jsoup/2266b/MANTIS-tests-09/jsoup-jsoup/Document/test_output/charset/guide_2.json,gpt-4o-mini,stop,126,2741,2867
./jsoup-jsoup/2266b/MANTIS-tests-09/jsoup-jsoup/Document/test_output/charset/fix_1_0.json,gpt-4o-mini,stop,1568,2575,4143
./jsoup-jsoup/2266b/MANTIS-tests-09/jsoup-jsoup/Document/test_output/charset/fix_1_1.json,gpt-4o-mini,stop,933,2019,2952
