file_path,model,finish_reason,completion_tokens,prompt_tokens,total_tokens
./jsoup-jsoup/2235b/MANTIS-tests-09/jsoup-jsoup/Element/scenario_output/attr/attr_1.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-09/jsoup-jsoup/Element/scenario_output/attr/scenario_0.json,o4-mini,stop,1460,19226,20686
./jsoup-jsoup/2235b/MANTIS-tests-09/jsoup-jsoup/Element/scenario_output/attr/scenario_1.json,o4-mini,stop,959,18894,19853
./jsoup-jsoup/2235b/MANTIS-tests-09/jsoup-jsoup/Element/test_output/dataset/test_1.json,o4-mini,stop,1195,18368,19563
./jsoup-jsoup/2235b/MANTIS-tests-09/jsoup-jsoup/Element/test_output/dataset/test_0.json,o4-mini,stop,1052,18541,19593
./jsoup-jsoup/2235b/MANTIS-tests-09/jsoup-jsoup/Element/test_output/dataset/test_2.json,o4-mini,stop,713,17796,18509
./jsoup-jsoup/2235b/MANTIS-tests-09/jsoup-jsoup/Element/test_output/attr/test_1.json,o4-mini,stop,556,17733,18289
./jsoup-jsoup/2235b/MANTIS-tests-09/jsoup-jsoup/Element/test_output/attr/test_0.json,o4-mini,stop,1078,18379,19457
./jsoup-jsoup/2235b/MANTIS-tests-09/jsoup-jsoup/Element/test_output/attr/test_2.json,o4-mini,stop,564,17718,18282
./jsoup-jsoup/2235b/MANTIS-tests-02/jsoup-jsoup/Document/scenario_output/outputSettings/scenario_2.json,o4-mini,stop,1080,7672,8752
./jsoup-jsoup/2235b/MANTIS-tests-02/jsoup-jsoup/Document/scenario_output/outputSettings/outputSettings_2.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-02/jsoup-jsoup/Document/scenario_output/outputSettings/outputSettings_0.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-02/jsoup-jsoup/Document/scenario_output/outputSettings/scenario_0.json,o4-mini,stop,545,8170,8715
./jsoup-jsoup/2235b/MANTIS-tests-02/jsoup-jsoup/Document/scenario_output/outputSettings/scenario_1.json,o4-mini,stop,729,7350,8079
./jsoup-jsoup/2235b/MANTIS-tests-02/jsoup-jsoup/Document/scenario_output/outputSettings/outputSettings_1.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-02/jsoup-jsoup/Document/test_output/outputSettings/test_1.json,o4-mini,stop,503,6634,7137
./jsoup-jsoup/2235b/MANTIS-tests-02/jsoup-jsoup/Document/test_output/outputSettings/test_0.json,o4-mini,stop,639,6679,7318
./jsoup-jsoup/2235b/MANTIS-tests-02/jsoup-jsoup/Document/test_output/outputSettings/test_2.json,o4-mini,stop,447,6463,6910
./jsoup-jsoup/2235b/MANTIS-tests-02/jsoup-jsoup/Element/scenario_output/dataset/scenario_2.json,o4-mini,stop,1799,19866,21665
./jsoup-jsoup/2235b/MANTIS-tests-02/jsoup-jsoup/Element/scenario_output/dataset/dataset_0.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-02/jsoup-jsoup/Element/scenario_output/dataset/dataset_2.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-02/jsoup-jsoup/Element/scenario_output/dataset/scenario_0.json,o4-mini,stop,1962,19226,21188
./jsoup-jsoup/2235b/MANTIS-tests-02/jsoup-jsoup/Element/scenario_output/dataset/dataset_1.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-02/jsoup-jsoup/Element/scenario_output/dataset/scenario_1.json,o4-mini,stop,1124,19067,20191
./jsoup-jsoup/2235b/MANTIS-tests-02/jsoup-jsoup/Element/scenario_output/attr/scenario_2.json,o4-mini,stop,1178,19541,20719
./jsoup-jsoup/2235b/MANTIS-tests-02/jsoup-jsoup/Element/scenario_output/attr/attr_2.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-02/jsoup-jsoup/Element/scenario_output/attr/attr_0.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-02/jsoup-jsoup/Element/scenario_output/attr/attr_1.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-02/jsoup-jsoup/Element/scenario_output/attr/scenario_0.json,o4-mini,stop,1921,19226,21147
./jsoup-jsoup/2235b/MANTIS-tests-02/jsoup-jsoup/Element/scenario_output/attr/scenario_1.json,o4-mini,stop,966,19076,20042
./jsoup-jsoup/2235b/MANTIS-tests-02/jsoup-jsoup/Element/test_output/dataset/test_1.json,o4-mini,stop,912,18256,19168
./jsoup-jsoup/2235b/MANTIS-tests-02/jsoup-jsoup/Element/test_output/dataset/test_0.json,o4-mini,stop,1223,18763,19986
./jsoup-jsoup/2235b/MANTIS-tests-02/jsoup-jsoup/Element/test_output/dataset/test_2.json,o4-mini,stop,1053,18471,19524
./jsoup-jsoup/2235b/MANTIS-tests-02/jsoup-jsoup/Element/test_output/attr/test_1.json,o4-mini,stop,663,17738,18401
./jsoup-jsoup/2235b/MANTIS-tests-02/jsoup-jsoup/Element/test_output/attr/test_0.json,o4-mini,stop,1282,18853,20135
./jsoup-jsoup/2235b/MANTIS-tests-02/jsoup-jsoup/Element/test_output/attr/test_2.json,o4-mini,stop,774,17760,18534
./jsoup-jsoup/2235b/MANTIS-tests-08/jsoup-jsoup/Document/scenario_output/outputSettings/scenario_2.json,o4-mini,stop,2023,8152,10175
./jsoup-jsoup/2235b/MANTIS-tests-08/jsoup-jsoup/Document/scenario_output/outputSettings/outputSettings_2.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-08/jsoup-jsoup/Document/scenario_output/outputSettings/outputSettings_0.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-08/jsoup-jsoup/Document/scenario_output/outputSettings/scenario_0.json,o4-mini,stop,956,8170,9126
./jsoup-jsoup/2235b/MANTIS-tests-08/jsoup-jsoup/Document/scenario_output/outputSettings/scenario_1.json,o4-mini,stop,1197,7647,8844
./jsoup-jsoup/2235b/MANTIS-tests-08/jsoup-jsoup/Document/scenario_output/outputSettings/outputSettings_1.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-08/jsoup-jsoup/Document/test_output/outputSettings/test_1.json,o4-mini,stop,617,6780,7397
./jsoup-jsoup/2235b/MANTIS-tests-08/jsoup-jsoup/Document/test_output/outputSettings/test_0.json,o4-mini,stop,1052,6889,7941
./jsoup-jsoup/2235b/MANTIS-tests-08/jsoup-jsoup/Document/test_output/outputSettings/test_2.json,o4-mini,stop,920,7380,8300
./jsoup-jsoup/2235b/MANTIS-tests-08/jsoup-jsoup/Element/scenario_output/dataset/scenario_2.json,o4-mini,stop,1604,20218,21822
./jsoup-jsoup/2235b/MANTIS-tests-08/jsoup-jsoup/Element/scenario_output/dataset/dataset_0.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-08/jsoup-jsoup/Element/scenario_output/dataset/dataset_2.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-08/jsoup-jsoup/Element/scenario_output/dataset/scenario_0.json,o4-mini,stop,2900,19226,22126
./jsoup-jsoup/2235b/MANTIS-tests-08/jsoup-jsoup/Element/scenario_output/dataset/dataset_1.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-08/jsoup-jsoup/Element/scenario_output/dataset/scenario_1.json,o4-mini,stop,2045,19496,21541
./jsoup-jsoup/2235b/MANTIS-tests-08/jsoup-jsoup/Element/scenario_output/attr/scenario_2.json,o4-mini,stop,1622,19613,21235
./jsoup-jsoup/2235b/MANTIS-tests-08/jsoup-jsoup/Element/scenario_output/attr/attr_2.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-08/jsoup-jsoup/Element/scenario_output/attr/attr_0.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-08/jsoup-jsoup/Element/scenario_output/attr/attr_1.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-08/jsoup-jsoup/Element/scenario_output/attr/scenario_0.json,o4-mini,stop,1607,19226,20833
./jsoup-jsoup/2235b/MANTIS-tests-08/jsoup-jsoup/Element/scenario_output/attr/scenario_1.json,o4-mini,stop,761,19194,19955
./jsoup-jsoup/2235b/MANTIS-tests-08/jsoup-jsoup/Element/test_output/dataset/test_1.json,o4-mini,stop,1080,18385,19465
./jsoup-jsoup/2235b/MANTIS-tests-08/jsoup-jsoup/Element/test_output/dataset/test_0.json,o4-mini,stop,1808,19593,21401
./jsoup-jsoup/2235b/MANTIS-tests-08/jsoup-jsoup/Element/test_output/dataset/test_2.json,o4-mini,stop,943,17974,18917
./jsoup-jsoup/2235b/MANTIS-tests-08/jsoup-jsoup/Element/test_output/dataset/fix_2_2.json,gpt-4o-mini,stop,624,1706,2330
./jsoup-jsoup/2235b/MANTIS-tests-08/jsoup-jsoup/Element/test_output/dataset/guide_2.json,gpt-4o-mini,stop,247,2493,2740
./jsoup-jsoup/2235b/MANTIS-tests-08/jsoup-jsoup/Element/test_output/dataset/fix_1_2.json,gpt-4o-mini,stop,617,1706,2323
./jsoup-jsoup/2235b/MANTIS-tests-08/jsoup-jsoup/Element/test_output/attr/test_1.json,o4-mini,stop,596,17723,18319
./jsoup-jsoup/2235b/MANTIS-tests-08/jsoup-jsoup/Element/test_output/attr/test_0.json,o4-mini,stop,1479,18741,20220
./jsoup-jsoup/2235b/MANTIS-tests-08/jsoup-jsoup/Element/test_output/attr/test_2.json,o4-mini,stop,763,17759,18522
./jsoup-jsoup/2235b/MANTIS-tests-05/jsoup-jsoup/Document/scenario_output/outputSettings/scenario_2.json,o4-mini,stop,2033,8024,10057
./jsoup-jsoup/2235b/MANTIS-tests-05/jsoup-jsoup/Document/scenario_output/outputSettings/outputSettings_2.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-05/jsoup-jsoup/Document/scenario_output/outputSettings/outputSettings_0.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-05/jsoup-jsoup/Document/scenario_output/outputSettings/scenario_0.json,o4-mini,stop,786,8170,8956
./jsoup-jsoup/2235b/MANTIS-tests-05/jsoup-jsoup/Document/scenario_output/outputSettings/scenario_1.json,o4-mini,stop,821,7606,8427
./jsoup-jsoup/2235b/MANTIS-tests-05/jsoup-jsoup/Document/scenario_output/outputSettings/outputSettings_1.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-05/jsoup-jsoup/Document/test_output/outputSettings/guide_0.json,gpt-4o-mini,stop,131,2463,2594
./jsoup-jsoup/2235b/MANTIS-tests-05/jsoup-jsoup/Document/test_output/outputSettings/test_1.json,o4-mini,stop,716,6662,7378
./jsoup-jsoup/2235b/MANTIS-tests-05/jsoup-jsoup/Document/test_output/outputSettings/test_0.json,o4-mini,stop,885,6815,7700
./jsoup-jsoup/2235b/MANTIS-tests-05/jsoup-jsoup/Document/test_output/outputSettings/test_2.json,o4-mini,stop,1245,7177,8422
./jsoup-jsoup/2235b/MANTIS-tests-05/jsoup-jsoup/Document/test_output/outputSettings/fix_1_0.json,gpt-4o-mini,stop,657,1560,2217
./jsoup-jsoup/2235b/MANTIS-tests-05/jsoup-jsoup/Element/scenario_output/dataset/scenario_2.json,o4-mini,stop,2307,19500,21807
./jsoup-jsoup/2235b/MANTIS-tests-05/jsoup-jsoup/Element/scenario_output/dataset/dataset_0.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-05/jsoup-jsoup/Element/scenario_output/dataset/dataset_2.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-05/jsoup-jsoup/Element/scenario_output/dataset/scenario_0.json,o4-mini,stop,1495,19226,20721
./jsoup-jsoup/2235b/MANTIS-tests-05/jsoup-jsoup/Element/scenario_output/dataset/dataset_1.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-05/jsoup-jsoup/Element/scenario_output/dataset/scenario_1.json,o4-mini,stop,867,19010,19877
./jsoup-jsoup/2235b/MANTIS-tests-05/jsoup-jsoup/Element/scenario_output/attr/scenario_2.json,o4-mini,stop,1275,19893,21168
./jsoup-jsoup/2235b/MANTIS-tests-05/jsoup-jsoup/Element/scenario_output/attr/attr_2.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-05/jsoup-jsoup/Element/scenario_output/attr/attr_0.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-05/jsoup-jsoup/Element/scenario_output/attr/attr_1.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-05/jsoup-jsoup/Element/scenario_output/attr/scenario_0.json,o4-mini,stop,2451,19226,21677
./jsoup-jsoup/2235b/MANTIS-tests-05/jsoup-jsoup/Element/scenario_output/attr/scenario_1.json,o4-mini,stop,1533,19357,20890
./jsoup-jsoup/2235b/MANTIS-tests-05/jsoup-jsoup/Element/test_output/dataset/test_1.json,o4-mini,stop,817,17833,18650
./jsoup-jsoup/2235b/MANTIS-tests-05/jsoup-jsoup/Element/test_output/dataset/test_0.json,o4-mini,stop,1220,18701,19921
./jsoup-jsoup/2235b/MANTIS-tests-05/jsoup-jsoup/Element/test_output/dataset/test_2.json,o4-mini,stop,1551,18857,20408
./jsoup-jsoup/2235b/MANTIS-tests-05/jsoup-jsoup/Element/test_output/attr/test_1.json,o4-mini,stop,925,17931,18856
./jsoup-jsoup/2235b/MANTIS-tests-05/jsoup-jsoup/Element/test_output/attr/test_0.json,o4-mini,stop,1874,19370,21244
./jsoup-jsoup/2235b/MANTIS-tests-05/jsoup-jsoup/Element/test_output/attr/test_2.json,o4-mini,stop,488,17693,18181
./jsoup-jsoup/2235b/MANTIS-tests-03/jsoup-jsoup/Document/scenario_output/outputSettings/scenario_2.json,o4-mini,stop,965,8072,9037
./jsoup-jsoup/2235b/MANTIS-tests-03/jsoup-jsoup/Document/scenario_output/outputSettings/outputSettings_2.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-03/jsoup-jsoup/Document/scenario_output/outputSettings/outputSettings_0.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-03/jsoup-jsoup/Document/scenario_output/outputSettings/scenario_0.json,o4-mini,stop,645,8170,8815
./jsoup-jsoup/2235b/MANTIS-tests-03/jsoup-jsoup/Document/scenario_output/outputSettings/scenario_1.json,o4-mini,stop,588,7875,8463
./jsoup-jsoup/2235b/MANTIS-tests-03/jsoup-jsoup/Document/scenario_output/outputSettings/outputSettings_1.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-03/jsoup-jsoup/Document/test_output/outputSettings/test_1.json,o4-mini,stop,342,6421,6763
./jsoup-jsoup/2235b/MANTIS-tests-03/jsoup-jsoup/Document/test_output/outputSettings/test_0.json,o4-mini,stop,996,6851,7847
./jsoup-jsoup/2235b/MANTIS-tests-03/jsoup-jsoup/Document/test_output/outputSettings/test_2.json,o4-mini,stop,680,6724,7404
./jsoup-jsoup/2235b/MANTIS-tests-03/jsoup-jsoup/Element/scenario_output/dataset/scenario_2.json,o4-mini,stop,1045,19676,20721
./jsoup-jsoup/2235b/MANTIS-tests-03/jsoup-jsoup/Element/scenario_output/dataset/dataset_0.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-03/jsoup-jsoup/Element/scenario_output/dataset/dataset_2.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-03/jsoup-jsoup/Element/scenario_output/dataset/scenario_0.json,o4-mini,stop,1741,19226,20967
./jsoup-jsoup/2235b/MANTIS-tests-03/jsoup-jsoup/Element/scenario_output/dataset/dataset_1.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-03/jsoup-jsoup/Element/scenario_output/dataset/scenario_1.json,o4-mini,stop,1191,19022,20213
./jsoup-jsoup/2235b/MANTIS-tests-03/jsoup-jsoup/Element/scenario_output/attr/scenario_2.json,o4-mini,stop,1213,19489,20702
./jsoup-jsoup/2235b/MANTIS-tests-03/jsoup-jsoup/Element/scenario_output/attr/attr_2.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-03/jsoup-jsoup/Element/scenario_output/attr/attr_0.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-03/jsoup-jsoup/Element/scenario_output/attr/attr_1.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-03/jsoup-jsoup/Element/scenario_output/attr/scenario_0.json,o4-mini,stop,1425,19226,20651
./jsoup-jsoup/2235b/MANTIS-tests-03/jsoup-jsoup/Element/scenario_output/attr/scenario_1.json,o4-mini,stop,1119,18913,20032
./jsoup-jsoup/2235b/MANTIS-tests-03/jsoup-jsoup/Element/test_output/dataset/test_1.json,o4-mini,stop,937,18095,19032
./jsoup-jsoup/2235b/MANTIS-tests-03/jsoup-jsoup/Element/test_output/dataset/test_0.json,o4-mini,stop,1083,18749,19832
./jsoup-jsoup/2235b/MANTIS-tests-03/jsoup-jsoup/Element/test_output/dataset/test_2.json,o4-mini,stop,513,17755,18268
./jsoup-jsoup/2235b/MANTIS-tests-03/jsoup-jsoup/Element/test_output/attr/test_1.json,o4-mini,stop,962,18029,18991
./jsoup-jsoup/2235b/MANTIS-tests-03/jsoup-jsoup/Element/test_output/attr/test_0.json,o4-mini,stop,974,18390,19364
./jsoup-jsoup/2235b/MANTIS-tests-03/jsoup-jsoup/Element/test_output/attr/test_2.json,o4-mini,stop,800,17860,18660
./jsoup-jsoup/2235b/MANTIS-tests-06/jsoup-jsoup/Document/scenario_output/outputSettings/scenario_2.json,o4-mini,stop,1249,8107,9356
./jsoup-jsoup/2235b/MANTIS-tests-06/jsoup-jsoup/Document/scenario_output/outputSettings/outputSettings_2.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-06/jsoup-jsoup/Document/scenario_output/outputSettings/outputSettings_0.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-06/jsoup-jsoup/Document/scenario_output/outputSettings/scenario_0.json,o4-mini,stop,1023,8170,9193
./jsoup-jsoup/2235b/MANTIS-tests-06/jsoup-jsoup/Document/scenario_output/outputSettings/scenario_1.json,o4-mini,stop,996,7643,8639
./jsoup-jsoup/2235b/MANTIS-tests-06/jsoup-jsoup/Document/scenario_output/outputSettings/outputSettings_1.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-06/jsoup-jsoup/Document/test_output/outputSettings/test_1.json,o4-mini,stop,646,6709,7355
./jsoup-jsoup/2235b/MANTIS-tests-06/jsoup-jsoup/Document/test_output/outputSettings/test_0.json,o4-mini,stop,1043,6914,7957
./jsoup-jsoup/2235b/MANTIS-tests-06/jsoup-jsoup/Document/test_output/outputSettings/test_2.json,o4-mini,stop,708,6706,7414
./jsoup-jsoup/2235b/MANTIS-tests-06/jsoup-jsoup/Document/test_output/outputSettings/fix_2_2.json,gpt-4o-mini,stop,502,1390,1892
./jsoup-jsoup/2235b/MANTIS-tests-06/jsoup-jsoup/Document/test_output/outputSettings/guide_2.json,gpt-4o-mini,stop,104,2320,2424
./jsoup-jsoup/2235b/MANTIS-tests-06/jsoup-jsoup/Document/test_output/outputSettings/fix_1_2.json,gpt-4o-mini,stop,502,1402,1904
./jsoup-jsoup/2235b/MANTIS-tests-06/jsoup-jsoup/Element/scenario_output/dataset/scenario_2.json,o4-mini,stop,1680,19352,21032
./jsoup-jsoup/2235b/MANTIS-tests-06/jsoup-jsoup/Element/scenario_output/dataset/dataset_0.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-06/jsoup-jsoup/Element/scenario_output/dataset/dataset_2.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-06/jsoup-jsoup/Element/scenario_output/dataset/scenario_0.json,o4-mini,stop,1301,19226,20527
./jsoup-jsoup/2235b/MANTIS-tests-06/jsoup-jsoup/Element/scenario_output/dataset/dataset_1.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-06/jsoup-jsoup/Element/scenario_output/dataset/scenario_1.json,o4-mini,stop,1389,18858,20247
./jsoup-jsoup/2235b/MANTIS-tests-06/jsoup-jsoup/Element/scenario_output/attr/scenario_2.json,o4-mini,stop,1363,19977,21340
./jsoup-jsoup/2235b/MANTIS-tests-06/jsoup-jsoup/Element/scenario_output/attr/attr_2.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-06/jsoup-jsoup/Element/scenario_output/attr/attr_0.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-06/jsoup-jsoup/Element/scenario_output/attr/attr_1.json,,,0,0,0
./jsoup-jsoup/2235b/MANTIS-tests-06/jsoup-jsoup/Element/scenario_output/attr/scenario_0.json,o4-mini,stop,2575,19226,21801
./jsoup-jsoup/2235b/MANTIS-tests-06/jsoup-jsoup/Element/scenario_output/attr/scenario_1.json,o4-mini,stop,1302,19332,20634
./jsoup-jsoup/2235b/MANTIS-tests-06/jsoup-jsoup/Element/test_output/dataset/test_1.json,o4-mini,stop,548,17843,18391
./jsoup-jsoup/2235b/MANTIS-tests-06/jsoup-jsoup/Element/test_output/dataset/test_0.json,o4-mini,stop,1099,18484,19583
./jsoup-jsoup/2235b/MANTIS-tests-06/jsoup-jsoup/Element/test_output/dataset/test_2.json,o4-mini,stop,1131,18610,19741
./jsoup-jsoup/2235b/MANTIS-tests-06/jsoup-jsoup/Element/test_output/attr/test_1.json,o4-mini,stop,844,18014,18858
./jsoup-jsoup/2235b/MANTIS-tests-06/jsoup-jsoup/Element/test_output/attr/test_0.json,o4-mini,stop,1573,19437,21010
./jsoup-jsoup/2235b/MANTIS-tests-06/jsoup-jsoup/Element/test_output/attr/test_2.json,o4-mini,stop,905,17889,18794
