file_path,model,finish_reason,completion_tokens,prompt_tokens,total_tokens
./epubcheck/1605b/MANTIS-tests-02/epubcheck/CssParser/test_output/parse/fix_2_2.json,gpt-4o-mini,stop,1731,5114,6845
./epubcheck/1605b/MANTIS-tests-02/epubcheck/CssParser/test_output/parse/guide_2.json,gpt-4o-mini,stop,501,5639,6140
./epubcheck/1605b/MANTIS-tests-02/epubcheck/CssParser/test_output/parse/fix_1_0.json,gpt-4o-mini,stop,2265,6109,8374
./epubcheck/1605b/MANTIS-tests-02/epubcheck/CssParser/test_output/parse/fix_1_1.json,gpt-4o-mini,stop,1582,5896,7478
./epubcheck/1605b/MANTIS-tests-02/epubcheck/CssParser/test_output/parse/fix_2_0.json,gpt-4o-mini,stop,2263,6070,8333
./epubcheck/1605b/MANTIS-tests-02/epubcheck/CssParser/test_output/parse/fix_1_2.json,gpt-4o-mini,stop,1691,5026,6717
./epubcheck/1605b/MANTIS-tests-01.bak-20260305-123846/epubcheck/CssParser/scenario_output/parse/scenario_2.json,o4-mini,stop,1865,11651,13516
./epubcheck/1605b/MANTIS-tests-01.bak-20260305-123846/epubcheck/CssParser/scenario_output/parse/parse_1.json,,,0,0,0
./epubcheck/1605b/MANTIS-tests-01.bak-20260305-123846/epubcheck/CssParser/scenario_output/parse/parse_0.json,,,0,0,0
./epubcheck/1605b/MANTIS-tests-01.bak-20260305-123846/epubcheck/CssParser/scenario_output/parse/parse_2.json,,,0,0,0
./epubcheck/1605b/MANTIS-tests-01.bak-20260305-123846/epubcheck/CssParser/scenario_output/parse/scenario_0.json,o4-mini,stop,2562,9470,12032
./epubcheck/1605b/MANTIS-tests-01.bak-20260305-123846/epubcheck/CssParser/scenario_output/parse/scenario_1.json,o4-mini,stop,2075,10445,12520
./epubcheck/1605b/MANTIS-tests-01.bak-20260305-123846/epubcheck/CssParser/test_output/parse/guide_0.json,gpt-4o-mini,stop,846,9991,10837
./epubcheck/1605b/MANTIS-tests-01.bak-20260305-123846/epubcheck/CssParser/test_output/parse/test_1.json,o4-mini,stop,1946,8856,10802
./epubcheck/1605b/MANTIS-tests-01.bak-20260305-123846/epubcheck/CssParser/test_output/parse/test_0.json,o4-mini,stop,2115,9518,11633
./epubcheck/1605b/MANTIS-tests-01.bak-20260305-123846/epubcheck/CssParser/test_output/parse/guide_1.json,gpt-4o-mini,stop,1145,5779,6924
./epubcheck/1605b/MANTIS-tests-01.bak-20260305-123846/epubcheck/CssParser/test_output/parse/fix_2_1.json,gpt-4o-mini,stop,1284,5898,7182
./epubcheck/1605b/MANTIS-tests-01.bak-20260305-123846/epubcheck/CssParser/test_output/parse/test_2.json,o4-mini,stop,1841,8538,10379
./epubcheck/1605b/MANTIS-tests-01.bak-20260305-123846/epubcheck/CssParser/test_output/parse/fix_2_2.json,gpt-4o-mini,stop,1493,6167,7660
./epubcheck/1605b/MANTIS-tests-01.bak-20260305-123846/epubcheck/CssParser/test_output/parse/guide_2.json,gpt-4o-mini,stop,1248,5945,7193
./epubcheck/1605b/MANTIS-tests-01.bak-20260305-123846/epubcheck/CssParser/test_output/parse/fix_1_0.json,gpt-4o-mini,stop,2272,10410,12682
./epubcheck/1605b/MANTIS-tests-01.bak-20260305-123846/epubcheck/CssParser/test_output/parse/fix_1_1.json,gpt-4o-mini,stop,1296,5925,7221
./epubcheck/1605b/MANTIS-tests-01.bak-20260305-123846/epubcheck/CssParser/test_output/parse/fix_2_0.json,gpt-4o-mini,stop,2317,9811,12128
./epubcheck/1605b/MANTIS-tests-01.bak-20260305-123846/epubcheck/CssParser/test_output/parse/fix_1_2.json,gpt-4o-mini,stop,1521,6222,7743
./epubcheck/1605b/MANTIS-tests-08/epubcheck/CssParser/scenario_output/parse/scenario_2.json,o4-mini,stop,1394,12806,14200
./epubcheck/1605b/MANTIS-tests-08/epubcheck/CssParser/scenario_output/parse/parse_1.json,,,0,0,0
./epubcheck/1605b/MANTIS-tests-08/epubcheck/CssParser/scenario_output/parse/parse_0.json,,,0,0,0
./epubcheck/1605b/MANTIS-tests-08/epubcheck/CssParser/scenario_output/parse/parse_2.json,,,0,0,0
./epubcheck/1605b/MANTIS-tests-08/epubcheck/CssParser/scenario_output/parse/scenario_0.json,o4-mini,stop,2954,9470,12424
./epubcheck/1605b/MANTIS-tests-08/epubcheck/CssParser/scenario_output/parse/scenario_1.json,o4-mini,stop,1305,11372,12677
./epubcheck/1605b/MANTIS-tests-08/epubcheck/CssParser/test_output/parse/guide_0.json,gpt-4o-mini,stop,1091,14003,15094
./epubcheck/1605b/MANTIS-tests-08/epubcheck/CssParser/test_output/parse/test_1.json,o4-mini,stop,3087,8264,11351
./epubcheck/1605b/MANTIS-tests-08/epubcheck/CssParser/test_output/parse/test_0.json,o4-mini,stop,3864,9888,13752
./epubcheck/1605b/MANTIS-tests-08/epubcheck/CssParser/test_output/parse/guide_1.json,gpt-4o-mini,stop,2616,8286,10902
./epubcheck/1605b/MANTIS-tests-08/epubcheck/CssParser/test_output/parse/fix_2_1.json,gpt-4o-mini,stop,1512,9876,11388
./epubcheck/1605b/MANTIS-tests-08/epubcheck/CssParser/test_output/parse/test_2.json,o4-mini,stop,2327,8223,10550
./epubcheck/1605b/MANTIS-tests-08/epubcheck/CssParser/test_output/parse/fix_2_2.json,gpt-4o-mini,stop,1306,3828,5134
./epubcheck/1605b/MANTIS-tests-08/epubcheck/CssParser/test_output/parse/guide_2.json,gpt-4o-mini,stop,297,4557,4854
./epubcheck/1605b/MANTIS-tests-08/epubcheck/CssParser/test_output/parse/fix_1_0.json,gpt-4o-mini,stop,3385,13751,17136
./epubcheck/1605b/MANTIS-tests-08/epubcheck/CssParser/test_output/parse/fix_1_1.json,gpt-4o-mini,stop,1598,10300,11898
./epubcheck/1605b/MANTIS-tests-08/epubcheck/CssParser/test_output/parse/fix_2_0.json,gpt-4o-mini,stop,3378,14068,17446
./epubcheck/1605b/MANTIS-tests-08/epubcheck/CssParser/test_output/parse/fix_1_2.json,gpt-4o-mini,stop,1306,3986,5292
./epubcheck/1605b/MANTIS-tests-05/epubcheck/CssParser/scenario_output/parse/parse_1.json,,,0,0,0
./epubcheck/1605b/MANTIS-tests-05/epubcheck/CssParser/scenario_output/parse/parse_0.json,,,0,0,0
./epubcheck/1605b/MANTIS-tests-05/epubcheck/CssParser/scenario_output/parse/scenario_0.json,o4-mini,stop,1892,9470,11362
./epubcheck/1605b/MANTIS-tests-05/epubcheck/CssParser/scenario_output/parse/scenario_1.json,o4-mini,stop,1490,9790,11280
./epubcheck/1605b/MANTIS-tests-05/epubcheck/CssParser/test_output/parse/guide_0.json,gpt-4o-mini,stop,107,4569,4676
./epubcheck/1605b/MANTIS-tests-05/epubcheck/CssParser/test_output/parse/test_1.json,o4-mini,stop,1454,8453,9907
./epubcheck/1605b/MANTIS-tests-05/epubcheck/CssParser/test_output/parse/test_0.json,o4-mini,stop,1679,8758,10437
./epubcheck/1605b/MANTIS-tests-05/epubcheck/CssParser/test_output/parse/fix_1_0.json,gpt-4o-mini,stop,1598,5714,7312
./epubcheck/1605b/MANTIS-tests-05/epubcheck/CssParser/test_output/parse/fix_2_0.json,gpt-4o-mini,stop,1597,3650,5247
./epubcheck/1605b/MANTIS-tests-03/epubcheck/CssParser/scenario_output/parse/scenario_2.json,o4-mini,stop,1143,11795,12938
./epubcheck/1605b/MANTIS-tests-03/epubcheck/CssParser/scenario_output/parse/parse_1.json,,,0,0,0
./epubcheck/1605b/MANTIS-tests-03/epubcheck/CssParser/scenario_output/parse/parse_0.json,,,0,0,0
./epubcheck/1605b/MANTIS-tests-03/epubcheck/CssParser/scenario_output/parse/parse_2.json,,,0,0,0
./epubcheck/1605b/MANTIS-tests-03/epubcheck/CssParser/scenario_output/parse/scenario_0.json,o4-mini,stop,3070,9470,12540
./epubcheck/1605b/MANTIS-tests-03/epubcheck/CssParser/scenario_output/parse/scenario_1.json,o4-mini,stop,1870,10311,12181
./epubcheck/1605b/MANTIS-tests-03/epubcheck/CssParser/test_output/parse/guide_0.json,gpt-4o-mini,stop,645,5895,6540
./epubcheck/1605b/MANTIS-tests-03/epubcheck/CssParser/test_output/parse/test_1.json,o4-mini,stop,1749,8477,10226
./epubcheck/1605b/MANTIS-tests-03/epubcheck/CssParser/test_output/parse/test_0.json,o4-mini,stop,2155,10237,12392
./epubcheck/1605b/MANTIS-tests-03/epubcheck/CssParser/test_output/parse/guide_1.json,gpt-4o-mini,stop,367,4877,5244
./epubcheck/1605b/MANTIS-tests-03/epubcheck/CssParser/test_output/parse/fix_2_1.json,gpt-4o-mini,stop,1583,4218,5801
./epubcheck/1605b/MANTIS-tests-03/epubcheck/CssParser/test_output/parse/test_2.json,o4-mini,stop,2773,8148,10921
./epubcheck/1605b/MANTIS-tests-03/epubcheck/CssParser/test_output/parse/fix_2_2.json,gpt-4o-mini,stop,1511,4439,5950
./epubcheck/1605b/MANTIS-tests-03/epubcheck/CssParser/test_output/parse/guide_2.json,gpt-4o-mini,stop,433,5032,5465
./epubcheck/1605b/MANTIS-tests-03/epubcheck/CssParser/test_output/parse/fix_1_0.json,gpt-4o-mini,stop,2154,5449,7603
./epubcheck/1605b/MANTIS-tests-03/epubcheck/CssParser/test_output/parse/fix_1_1.json,gpt-4o-mini,stop,1589,4319,5908
./epubcheck/1605b/MANTIS-tests-03/epubcheck/CssParser/test_output/parse/fix_2_0.json,gpt-4o-mini,stop,2176,5514,7690
./epubcheck/1605b/MANTIS-tests-03/epubcheck/CssParser/test_output/parse/fix_1_2.json,gpt-4o-mini,stop,1507,4486,5993
./epubcheck/1605b/MANTIS-tests-06/epubcheck/CssParser/scenario_output/parse/scenario_2.json,o4-mini,stop,1787,11769,13556
./epubcheck/1605b/MANTIS-tests-06/epubcheck/CssParser/scenario_output/parse/parse_1.json,,,0,0,0
./epubcheck/1605b/MANTIS-tests-06/epubcheck/CssParser/scenario_output/parse/parse_2.json,,,0,0,0
./epubcheck/1605b/MANTIS-tests-06/epubcheck/CssParser/scenario_output/parse/scenario_0.json,o4-mini,stop,1729,9470,11199
./epubcheck/1605b/MANTIS-tests-06/epubcheck/CssParser/scenario_output/parse/scenario_1.json,o4-mini,stop,1658,10440,12098
./epubcheck/1605b/MANTIS-tests-06/epubcheck/CssParser/test_output/parse/guide_0.json,gpt-4o-mini,stop,123,5173,5296
./epubcheck/1605b/MANTIS-tests-06/epubcheck/CssParser/test_output/parse/test_1.json,o4-mini,stop,1615,8556,10171
./epubcheck/1605b/MANTIS-tests-06/epubcheck/CssParser/test_output/parse/test_0.json,o4-mini,stop,2655,8797,11452
./epubcheck/1605b/MANTIS-tests-06/epubcheck/CssParser/test_output/parse/guide_1.json,gpt-4o-mini,stop,778,4958,5736
./epubcheck/1605b/MANTIS-tests-06/epubcheck/CssParser/test_output/parse/fix_2_1.json,gpt-4o-mini,stop,1415,4710,6125
./epubcheck/1605b/MANTIS-tests-06/epubcheck/CssParser/test_output/parse/test_2.json,o4-mini,stop,1536,8558,10094
./epubcheck/1605b/MANTIS-tests-06/epubcheck/CssParser/test_output/parse/fix_2_2.json,gpt-4o-mini,stop,1400,3582,4982
./epubcheck/1605b/MANTIS-tests-06/epubcheck/CssParser/test_output/parse/guide_2.json,gpt-4o-mini,stop,131,4477,4608
./epubcheck/1605b/MANTIS-tests-06/epubcheck/CssParser/test_output/parse/fix_1_0.json,gpt-4o-mini,stop,2318,4282,6600
./epubcheck/1605b/MANTIS-tests-06/epubcheck/CssParser/test_output/parse/fix_1_1.json,gpt-4o-mini,stop,1402,4628,6030
./epubcheck/1605b/MANTIS-tests-06/epubcheck/CssParser/test_output/parse/fix_2_0.json,gpt-4o-mini,stop,2313,4270,6583
./epubcheck/1605b/MANTIS-tests-06/epubcheck/CssParser/test_output/parse/fix_1_2.json,gpt-4o-mini,stop,1441,4715,6156
./epubcheck/1605b/MANTIS-tests.preexist-01/epubcheck/CssParser/scenario_output/parse/scenario_2.json,o4-mini,stop,1604,10859,12463
./epubcheck/1605b/MANTIS-tests.preexist-01/epubcheck/CssParser/scenario_output/parse/parse_1.json,,,0,0,0
./epubcheck/1605b/MANTIS-tests.preexist-01/epubcheck/CssParser/scenario_output/parse/parse_0.json,,,0,0,0
