file_path,model,finish_reason,completion_tokens,prompt_tokens,total_tokens,input_cost,output_cost,total_cost,model_key
./jsoup-jsoup/2332b/MANTIS-tests-08.bak-20260305-144346/jsoup-jsoup/Parser/scenario_output/tagSet/tagSet_2.json,,,0,0,0,0.0,0.0,0.0,unknown
./jsoup-jsoup/2332b/MANTIS-tests-08.bak-20260305-144346/jsoup-jsoup/Parser/scenario_output/tagSet/scenario_2.json,o4-mini,stop,959,5394,6353,0.0059334,0.0042196000000000004,0.010153,o4-mini
./jsoup-jsoup/2332b/MANTIS-tests-08.bak-20260305-144346/jsoup-jsoup/Parser/scenario_output/tagSet/tagSet_0.json,,,0,0,0,0.0,0.0,0.0,unknown
./jsoup-jsoup/2332b/MANTIS-tests-08.bak-20260305-144346/jsoup-jsoup/Parser/scenario_output/tagSet/tagSet_1.json,,,0,0,0,0.0,0.0,0.0,unknown
./jsoup-jsoup/2332b/MANTIS-tests-08.bak-20260305-144346/jsoup-jsoup/Parser/scenario_output/tagSet/scenario_0.json,o4-mini,stop,90,5560,5650,0.006116,0.00039600000000000003,0.0065119999999999996,o4-mini
./jsoup-jsoup/2332b/MANTIS-tests-08.bak-20260305-144346/jsoup-jsoup/Parser/scenario_output/tagSet/scenario_1.json,o4-mini,stop,1156,4593,5749,0.0050523,0.0050864000000000005,0.0101387,o4-mini
./jsoup-jsoup/2332b/MANTIS-tests-08.bak-20260305-144346/jsoup-jsoup/Parser/scenario_output/parseInput/scenario_2.json,o4-mini,stop,1180,6590,7770,0.007249,0.0051920000000000004,0.012441,o4-mini
./jsoup-jsoup/2332b/MANTIS-tests-08.bak-20260305-144346/jsoup-jsoup/Parser/scenario_output/parseInput/parseInput_0.json,,,0,0,0,0.0,0.0,0.0,unknown
./jsoup-jsoup/2332b/MANTIS-tests-08.bak-20260305-144346/jsoup-jsoup/Parser/scenario_output/parseInput/parseInput_2.json,,,0,0,0,0.0,0.0,0.0,unknown
./jsoup-jsoup/2332b/MANTIS-tests-08.bak-20260305-144346/jsoup-jsoup/Parser/scenario_output/parseInput/parseInput_1.json,,,0,0,0,0.0,0.0,0.0,unknown
./jsoup-jsoup/2332b/MANTIS-tests-08.bak-20260305-144346/jsoup-jsoup/Parser/scenario_output/parseInput/scenario_0.json,o4-mini,stop,1300,5560,6860,0.006116,0.00572,0.011836,o4-mini
./jsoup-jsoup/2332b/MANTIS-tests-08.bak-20260305-144346/jsoup-jsoup/Parser/scenario_output/parseInput/scenario_1.json,o4-mini,stop,1089,5857,6946,0.0064427,0.0047916,0.0112343,o4-mini
./jsoup-jsoup/2332b/MANTIS-tests-08.bak-20260305-144346/jsoup-jsoup/Parser/test_output/tagSet/guide_0.json,gpt-4o-mini,stop,808,2523,3331,0.00037844999999999996,0.00048479999999999997,0.0008632499999999999,gpt-4o-mini
./jsoup-jsoup/2332b/MANTIS-tests-08.bak-20260305-144346/jsoup-jsoup/Parser/test_output/tagSet/test_1.json,o4-mini,stop,1056,4603,5659,0.005063300000000001,0.0046464,0.009709700000000002,o4-mini
./jsoup-jsoup/2332b/MANTIS-tests-08.bak-20260305-144346/jsoup-jsoup/Parser/test_output/tagSet/test_0.json,o4-mini,stop,192,3633,3825,0.0039963,0.0008448,0.0048411,o4-mini
./jsoup-jsoup/2332b/MANTIS-tests-08.bak-20260305-144346/jsoup-jsoup/Parser/test_output/tagSet/guide_1.json,gpt-4o-mini,stop,505,2959,3464,0.00044385,0.000303,0.00074685,gpt-4o-mini
./jsoup-jsoup/2332b/MANTIS-tests-08.bak-20260305-144346/jsoup-jsoup/Parser/test_output/tagSet/fix_2_1.json,gpt-4o-mini,stop,855,2430,3285,0.00036449999999999997,0.000513,0.0008775,gpt-4o-mini
./jsoup-jsoup/2332b/MANTIS-tests-08.bak-20260305-144346/jsoup-jsoup/Parser/test_output/tagSet/test_2.json,o4-mini,stop,824,4191,5015,0.004610100000000001,0.0036256,0.0082357,o4-mini
./jsoup-jsoup/2332b/MANTIS-tests-08.bak-20260305-144346/jsoup-jsoup/Parser/test_output/tagSet/fix_2_2.json,gpt-4o-mini,stop,618,2629,3247,0.00039434999999999996,0.00037079999999999996,0.0007651499999999999,gpt-4o-mini
./jsoup-jsoup/2332b/MANTIS-tests-08.bak-20260305-144346/jsoup-jsoup/Parser/test_output/tagSet/guide_2.json,gpt-4o-mini,stop,695,2968,3663,0.0004452,0.000417,0.0008622,gpt-4o-mini
./jsoup-jsoup/2332b/MANTIS-tests-08.bak-20260305-144346/jsoup-jsoup/Parser/test_output/tagSet/fix_1_0.json,gpt-4o-mini,stop,141,2220,2361,0.00033299999999999996,8.46e-05,0.00041759999999999996,gpt-4o-mini
./jsoup-jsoup/2332b/MANTIS-tests-08.bak-20260305-144346/jsoup-jsoup/Parser/test_output/tagSet/fix_1_1.json,gpt-4o-mini,stop,871,2450,3321,0.0003675,0.0005226,0.0008901,gpt-4o-mini
./jsoup-jsoup/2332b/MANTIS-tests-08.bak-20260305-144346/jsoup-jsoup/Parser/test_output/tagSet/fix_2_0.json,gpt-4o-mini,stop,200,2297,2497,0.00034455,0.00011999999999999999,0.00046455,gpt-4o-mini
./jsoup-jsoup/2332b/MANTIS-tests-08.bak-20260305-144346/jsoup-jsoup/Parser/test_output/tagSet/fix_1_2.json,gpt-4o-mini,stop,639,2621,3260,0.00039315,0.0003834,0.00077655,gpt-4o-mini
./jsoup-jsoup/2332b/MANTIS-tests-08.bak-20260305-144346/jsoup-jsoup/Parser/test_output/parseInput/guide_0.json,gpt-4o-mini,stop,435,4367,4802,0.00065505,0.000261,0.0009160500000000001,gpt-4o-mini
./jsoup-jsoup/2332b/MANTIS-tests-08.bak-20260305-144346/jsoup-jsoup/Parser/test_output/parseInput/test_1.json,o4-mini,stop,878,4315,5193,0.0047465,0.0038632000000000002,0.0086097,o4-mini
./jsoup-jsoup/2332b/MANTIS-tests-08.bak-20260305-144346/jsoup-jsoup/Parser/test_output/parseInput/test_0.json,o4-mini,stop,1952,4720,6672,0.0051920000000000004,0.0085888,0.013780800000000001,o4-mini
./jsoup-jsoup/2332b/MANTIS-tests-08.bak-20260305-144346/jsoup-jsoup/Parser/test_output/parseInput/guide_1.json,gpt-4o-mini,stop,226,2873,3099,0.00043095,0.0001356,0.00056655,gpt-4o-mini
./jsoup-jsoup/2332b/MANTIS-tests-08.bak-20260305-144346/jsoup-jsoup/Parser/test_output/parseInput/fix_2_1.json,gpt-4o-mini,stop,785,2065,2850,0.00030974999999999997,0.00047099999999999996,0.00078075,gpt-4o-mini
./jsoup-jsoup/2332b/MANTIS-tests-08.bak-20260305-144346/jsoup-jsoup/Parser/test_output/parseInput/test_2.json,o4-mini,stop,978,4221,5199,0.0046431,0.0043032,0.0089463,o4-mini
./jsoup-jsoup/2332b/MANTIS-tests-08.bak-20260305-144346/jsoup-jsoup/Parser/test_output/parseInput/fix_2_2.json,gpt-4o-mini,stop,591,2593,3184,0.00038895,0.0003546,0.0007435499999999999,gpt-4o-mini
./jsoup-jsoup/2332b/MANTIS-tests-08.bak-20260305-144346/jsoup-jsoup/Parser/test_output/parseInput/guide_2.json,gpt-4o-mini,stop,716,2911,3627,0.00043664999999999996,0.0004296,0.0008662499999999999,gpt-4o-mini
./jsoup-jsoup/2332b/MANTIS-tests-08.bak-20260305-144346/jsoup-jsoup/Parser/test_output/parseInput/fix_1_0.json,gpt-4o-mini,stop,1595,3335,4930,0.0005002499999999999,0.000957,0.0014572499999999998,gpt-4o-mini
./jsoup-jsoup/2332b/MANTIS-tests-08.bak-20260305-144346/jsoup-jsoup/Parser/test_output/parseInput/fix_1_1.json,gpt-4o-mini,stop,778,2062,2840,0.0003093,0.00046679999999999996,0.0007760999999999999,gpt-4o-mini
./jsoup-jsoup/2332b/MANTIS-tests-08.bak-20260305-144346/jsoup-jsoup/Parser/test_output/parseInput/fix_2_0.json,gpt-4o-mini,stop,1577,3768,5345,0.0005652,0.0009461999999999999,0.0015114,gpt-4o-mini
./jsoup-jsoup/2332b/MANTIS-tests-08.bak-20260305-144346/jsoup-jsoup/Parser/test_output/parseInput/fix_1_2.json,gpt-4o-mini,stop,591,2552,3143,0.0003828,0.0003546,0.0007374,gpt-4o-mini
./jsoup-jsoup/2332b/MANTIS-tests-01/jsoup-jsoup/Parser/scenario_output/tagSet/tagSet_2.json,,,0,0,0,0.0,0.0,0.0,unknown
./jsoup-jsoup/2332b/MANTIS-tests-01/jsoup-jsoup/Parser/scenario_output/tagSet/scenario_2.json,o4-mini,stop,2071,4965,7036,0.0054615,0.0091124,0.0145739,o4-mini
./jsoup-jsoup/2332b/MANTIS-tests-01/jsoup-jsoup/Parser/scenario_output/tagSet/tagSet_0.json,,,0,0,0,0.0,0.0,0.0,unknown
./jsoup-jsoup/2332b/MANTIS-tests-01/jsoup-jsoup/Parser/scenario_output/tagSet/tagSet_1.json,,,0,0,0,0.0,0.0,0.0,unknown
./jsoup-jsoup/2332b/MANTIS-tests-01/jsoup-jsoup/Parser/scenario_output/tagSet/scenario_0.json,o4-mini,stop,90,5560,5650,0.006116,0.00039600000000000003,0.0065119999999999996,o4-mini
./jsoup-jsoup/2332b/MANTIS-tests-01/jsoup-jsoup/Parser/scenario_output/tagSet/scenario_1.json,o4-mini,stop,993,4461,5454,0.0049071,0.0043692,0.009276300000000001,o4-mini
./jsoup-jsoup/2332b/MANTIS-tests-01/jsoup-jsoup/Parser/scenario_output/parseInput/scenario_2.json,o4-mini,stop,1081,5943,7024,0.0065373,0.0047564,0.0112937,o4-mini
./jsoup-jsoup/2332b/MANTIS-tests-01/jsoup-jsoup/Parser/scenario_output/parseInput/parseInput_0.json,,,0,0,0,0.0,0.0,0.0,unknown
./jsoup-jsoup/2332b/MANTIS-tests-01/jsoup-jsoup/Parser/scenario_output/parseInput/parseInput_2.json,,,0,0,0,0.0,0.0,0.0,unknown
./jsoup-jsoup/2332b/MANTIS-tests-01/jsoup-jsoup/Parser/scenario_output/parseInput/parseInput_1.json,,,0,0,0,0.0,0.0,0.0,unknown
./jsoup-jsoup/2332b/MANTIS-tests-01/jsoup-jsoup/Parser/scenario_output/parseInput/scenario_0.json,o4-mini,stop,1778,5560,7338,0.006116,0.0078232,0.0139392,o4-mini
./jsoup-jsoup/2332b/MANTIS-tests-01/jsoup-jsoup/Parser/scenario_output/parseInput/scenario_1.json,o4-mini,stop,1831,5385,7216,0.0059235,0.0080564,0.0139799,o4-mini
./jsoup-jsoup/2332b/MANTIS-tests-01/jsoup-jsoup/Parser/test_output/tagSet/test_1.json,o4-mini,stop,749,4230,4979,0.004653,0.0032956,0.0079486,o4-mini
./jsoup-jsoup/2332b/MANTIS-tests-01/jsoup-jsoup/Parser/test_output/tagSet/test_0.json,o4-mini,stop,134,3633,3767,0.0039963,0.0005896,0.0045859,o4-mini
./jsoup-jsoup/2332b/MANTIS-tests-01/jsoup-jsoup/Parser/test_output/tagSet/test_2.json,o4-mini,stop,1446,5344,6790,0.005878400000000001,0.006362400000000001,0.012240800000000001,o4-mini
./jsoup-jsoup/2332b/MANTIS-tests-01/jsoup-jsoup/Parser/test_output/parseInput/guide_0.json,gpt-4o-mini,stop,115,2810,2925,0.0004215,6.9e-05,0.0004905,gpt-4o-mini
./jsoup-jsoup/2332b/MANTIS-tests-01/jsoup-jsoup/Parser/test_output/parseInput/test_1.json,o4-mini,stop,813,4302,5115,0.004732200000000001,0.0035772,0.008309400000000002,o4-mini
./jsoup-jsoup/2332b/MANTIS-tests-01/jsoup-jsoup/Parser/test_output/parseInput/test_0.json,o4-mini,stop,1384,4797,6181,0.0052767000000000005,0.006089600000000001,0.011366300000000001,o4-mini
./jsoup-jsoup/2332b/MANTIS-tests-01/jsoup-jsoup/Parser/test_output/parseInput/test_2.json,o4-mini,stop,1027,4120,5147,0.0045320000000000004,0.0045188,0.009050800000000001,o4-mini
./jsoup-jsoup/2332b/MANTIS-tests-01/jsoup-jsoup/Parser/test_output/parseInput/fix_2_2.json,gpt-4o-mini,stop,790,2293,3083,0.00034395,0.000474,0.00081795,gpt-4o-mini
./jsoup-jsoup/2332b/MANTIS-tests-01/jsoup-jsoup/Parser/test_output/parseInput/guide_2.json,gpt-4o-mini,stop,332,2995,3327,0.00044925,0.0001992,0.00064845,gpt-4o-mini
./jsoup-jsoup/2332b/MANTIS-tests-01/jsoup-jsoup/Parser/test_output/parseInput/fix_1_0.json,gpt-4o-mini,stop,1051,2167,3218,0.00032504999999999996,0.0006305999999999999,0.0009556499999999999,gpt-4o-mini
./jsoup-jsoup/2332b/MANTIS-tests-01/jsoup-jsoup/Parser/test_output/parseInput/fix_2_0.json,gpt-4o-mini,stop,1058,1891,2949,0.00028365,0.0006347999999999999,0.0009184499999999999,gpt-4o-mini
./jsoup-jsoup/2332b/MANTIS-tests-01/jsoup-jsoup/Parser/test_output/parseInput/fix_1_2.json,gpt-4o-mini,stop,772,1964,2736,0.0002946,0.0004632,0.0007578,gpt-4o-mini
./jsoup-jsoup/2332b/MANTIS-tests-09/jsoup-jsoup/Parser/scenario_output/tagSet/tagSet_2.json,,,0,0,0,0.0,0.0,0.0,unknown
./jsoup-jsoup/2332b/MANTIS-tests-09/jsoup-jsoup/Parser/scenario_output/tagSet/scenario_2.json,o4-mini,stop,1933,5220,7153,0.005742000000000001,0.008505200000000001,0.014247200000000002,o4-mini
./jsoup-jsoup/2332b/MANTIS-tests-09/jsoup-jsoup/Parser/scenario_output/tagSet/tagSet_0.json,,,0,0,0,0.0,0.0,0.0,unknown
./jsoup-jsoup/2332b/MANTIS-tests-09/jsoup-jsoup/Parser/scenario_output/tagSet/tagSet_1.json,,,0,0,0,0.0,0.0,0.0,unknown
./jsoup-jsoup/2332b/MANTIS-tests-09/jsoup-jsoup/Parser/scenario_output/tagSet/scenario_0.json,o4-mini,stop,26,5560,5586,0.006116,0.0001144,0.0062304,o4-mini
./jsoup-jsoup/2332b/MANTIS-tests-09/jsoup-jsoup/Parser/scenario_output/tagSet/scenario_1.json,o4-mini,stop,995,4476,5471,0.0049236,0.004378,0.0093016,o4-mini
./jsoup-jsoup/2332b/MANTIS-tests-09/jsoup-jsoup/Parser/scenario_output/parseInput/scenario_2.json,o4-mini,stop,1286,5553,6839,0.0061083000000000005,0.0056584,0.011766700000000001,o4-mini
./jsoup-jsoup/2332b/MANTIS-tests-09/jsoup-jsoup/Parser/scenario_output/parseInput/parseInput_0.json,,,0,0,0,0.0,0.0,0.0,unknown
./jsoup-jsoup/2332b/MANTIS-tests-09/jsoup-jsoup/Parser/scenario_output/parseInput/parseInput_2.json,,,0,0,0,0.0,0.0,0.0,unknown
./jsoup-jsoup/2332b/MANTIS-tests-09/jsoup-jsoup/Parser/scenario_output/parseInput/parseInput_1.json,,,0,0,0,0.0,0.0,0.0,unknown
./jsoup-jsoup/2332b/MANTIS-tests-09/jsoup-jsoup/Parser/scenario_output/parseInput/scenario_0.json,o4-mini,stop,1071,5560,6631,0.006116,0.0047124,0.0108284,o4-mini
./jsoup-jsoup/2332b/MANTIS-tests-09/jsoup-jsoup/Parser/scenario_output/parseInput/scenario_1.json,o4-mini,stop,722,5027,5749,0.0055297,0.0031768,0.0087065,o4-mini
./jsoup-jsoup/2332b/MANTIS-tests-09/jsoup-jsoup/Parser/test_output/tagSet/test_1.json,o4-mini,stop,951,4620,5571,0.005082000000000001,0.0041844000000000004,0.009266400000000001,o4-mini
./jsoup-jsoup/2332b/MANTIS-tests-09/jsoup-jsoup/Parser/test_output/tagSet/test_0.json,o4-mini,stop,153,3633,3786,0.0039963,0.0006732,0.0046695,o4-mini
./jsoup-jsoup/2332b/MANTIS-tests-09/jsoup-jsoup/Parser/test_output/tagSet/test_2.json,o4-mini,stop,1469,5334,6803,0.0058674,0.0064636,0.012331,o4-mini
./jsoup-jsoup/2332b/MANTIS-tests-09/jsoup-jsoup/Parser/test_output/parseInput/guide_0.json,gpt-4o-mini,stop,368,2843,3211,0.00042645,0.0002208,0.00064725,gpt-4o-mini
./jsoup-jsoup/2332b/MANTIS-tests-09/jsoup-jsoup/Parser/test_output/parseInput/test_1.json,o4-mini,stop,829,4130,4959,0.004543,0.0036476,0.0081906,o4-mini
./jsoup-jsoup/2332b/MANTIS-tests-09/jsoup-jsoup/Parser/test_output/parseInput/test_0.json,o4-mini,stop,905,4500,5405,0.00495,0.003982,0.008932,o4-mini
./jsoup-jsoup/2332b/MANTIS-tests-09/jsoup-jsoup/Parser/test_output/parseInput/guide_1.json,gpt-4o-mini,stop,280,2741,3021,0.00041115,0.000168,0.00057915,gpt-4o-mini
./jsoup-jsoup/2332b/MANTIS-tests-09/jsoup-jsoup/Parser/test_output/parseInput/fix_2_1.json,gpt-4o-mini,stop,565,1987,2552,0.00029805,0.000339,0.00063705,gpt-4o-mini
./jsoup-jsoup/2332b/MANTIS-tests-09/jsoup-jsoup/Parser/test_output/parseInput/test_2.json,o4-mini,stop,1083,4397,5480,0.0048367,0.0047652,0.0096019,o4-mini
./jsoup-jsoup/2332b/MANTIS-tests-09/jsoup-jsoup/Parser/test_output/parseInput/fix_2_2.json,gpt-4o-mini,stop,759,2408,3167,0.0003612,0.00045539999999999996,0.0008166,gpt-4o-mini
./jsoup-jsoup/2332b/MANTIS-tests-09/jsoup-jsoup/Parser/test_output/parseInput/guide_2.json,gpt-4o-mini,stop,429,3013,3442,0.00045194999999999995,0.00025739999999999997,0.0007093499999999999,gpt-4o-mini
