file_path,model,finish_reason,completion_tokens,prompt_tokens,total_tokens,input_cost,output_cost,total_cost,model_key
./jsoup-jsoup/2406b/MANTIS-tests-01/jsoup-jsoup/Parser/scenario_output/parseFragmentInput/scenario_2.json,o4-mini,stop,1245,7760,9005,0.008536,0.005478,0.014014,o4-mini
./jsoup-jsoup/2406b/MANTIS-tests-01/jsoup-jsoup/Parser/scenario_output/parseFragmentInput/parseFragmentInput_0.json,,,0,0,0,0.0,0.0,0.0,unknown
./jsoup-jsoup/2406b/MANTIS-tests-01/jsoup-jsoup/Parser/scenario_output/parseFragmentInput/parseFragmentInput_2.json,,,0,0,0,0.0,0.0,0.0,unknown
./jsoup-jsoup/2406b/MANTIS-tests-01/jsoup-jsoup/Parser/scenario_output/parseFragmentInput/parseFragmentInput_1.json,,,0,0,0,0.0,0.0,0.0,unknown
./jsoup-jsoup/2406b/MANTIS-tests-01/jsoup-jsoup/Parser/scenario_output/parseFragmentInput/scenario_0.json,o4-mini,stop,1993,6110,8103,0.006721,0.008769200000000001,0.015490200000000003,o4-mini
./jsoup-jsoup/2406b/MANTIS-tests-01/jsoup-jsoup/Parser/scenario_output/parseFragmentInput/scenario_1.json,o4-mini,stop,1421,6676,8097,0.0073436000000000005,0.0062524,0.013596,o4-mini
./jsoup-jsoup/2406b/MANTIS-tests-01/jsoup-jsoup/Parser/test_output/parseFragmentInput/guide_0.json,gpt-4o-mini,stop,677,4180,4857,0.000627,0.0004062,0.0010332,gpt-4o-mini
./jsoup-jsoup/2406b/MANTIS-tests-01/jsoup-jsoup/Parser/test_output/parseFragmentInput/test_1.json,o4-mini,stop,1847,5013,6860,0.005514300000000001,0.0081268,0.0136411,o4-mini
./jsoup-jsoup/2406b/MANTIS-tests-01/jsoup-jsoup/Parser/test_output/parseFragmentInput/test_0.json,o4-mini,stop,2305,5608,7913,0.0061688,0.010142,0.0163108,o4-mini
./jsoup-jsoup/2406b/MANTIS-tests-01/jsoup-jsoup/Parser/test_output/parseFragmentInput/guide_1.json,gpt-4o-mini,stop,104,2901,3005,0.00043515,6.24e-05,0.00049755,gpt-4o-mini
./jsoup-jsoup/2406b/MANTIS-tests-01/jsoup-jsoup/Parser/test_output/parseFragmentInput/fix_2_1.json,gpt-4o-mini,stop,1162,1971,3133,0.00029565,0.0006971999999999999,0.00099285,gpt-4o-mini
./jsoup-jsoup/2406b/MANTIS-tests-01/jsoup-jsoup/Parser/test_output/parseFragmentInput/test_2.json,o4-mini,stop,833,4697,5530,0.005166700000000001,0.0036652000000000004,0.0088319,o4-mini
./jsoup-jsoup/2406b/MANTIS-tests-01/jsoup-jsoup/Parser/test_output/parseFragmentInput/fix_1_0.json,gpt-4o-mini,stop,1876,3341,5217,0.00050115,0.0011256,0.0016267500000000002,gpt-4o-mini
./jsoup-jsoup/2406b/MANTIS-tests-01/jsoup-jsoup/Parser/test_output/parseFragmentInput/fix_1_1.json,gpt-4o-mini,stop,1155,4074,5229,0.0006111,0.0006929999999999999,0.0013040999999999999,gpt-4o-mini
./jsoup-jsoup/2406b/MANTIS-tests-01/jsoup-jsoup/Parser/test_output/parseFragmentInput/fix_2_0.json,gpt-4o-mini,stop,1889,3823,5712,0.00057345,0.0011334,0.0017068499999999998,gpt-4o-mini
